CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,lon_normalized,lat_normalized,Zona_Cuadricula,y_valid,y_pred,error_porcentual
44,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1957,5,16,0,0,1,4.591973571411236,0.6051519411671622,2.665083670850182,38.446734556249964,16.61978375000192,999,71000,84179.9,18.563237235915487
71,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1920,7,26,1,0,0,1.3001563216382006,0.7473155936311018,2.0301086485969133,18.58101860625001,25.43305625000104,1519,379000,402973.84,6.325552440633242
110,3,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1980,5,11,0,0,1,3.5896850737086443,0.2975910157779413,1.2078454988061784,33.47651703124999,37.14792934210688,2254,365000,436641.28,19.627748287671242
103,3,2,0,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4.0,1.0,2015,5,9,0,0,1,0.3197515035934814,0.2746765275783233,0.6437358191900209,24.472644293749998,26.485231973685508,1585,659000,643609.75,2.3353945371775375
196,4,3,1,1,1,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2.0,1.0,1965,7,17,0,1,0,1.7695387495558668,0.1583772600424619,2.0649673089146154,19.87205992500001,32.764039144738554,1940,1102000,864396.1,21.5611501814882
76,2,1,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1970,4,13,0,0,1,5.514946478376541,0.2462845078715879,3.892710164162428,46.23646841875008,33.95847473684345,2027,173000,187184.48,8.19912391618498
48,2,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1952,2,7,0,0,1,3.643352295736435,0.4894661920760848,3.500399972,11.78069335624989,19.00615131579035,1152,88000,81743.28,7.1099076704545405
100,2,2,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1905,5,18,0,0,1,0.989425347553938,0.1959350585702001,1.1977993394722468,23.14311248125004,30.823401052633805,1824,496000,496286.3,0.05772429435484394
94,2,2,0,1,1,3,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,1.0,1905,6,27,0,0,1,0.826992952,0.29761702754995,0.9673035409148056,23.48376704999992,24.52062125000133,1464,366000,402307.34,9.920039275956283
180,3,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,8.0,1.0,1957,9,19,0,0,1,2.9286995694489306,0.4454388796464732,1.866544516393064,36.13656153124999,25.26069861842292,1537,347000,732096.0,110.978674351585
54,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1955,5,9,0,0,1,4.348439175297441,0.4685908509649257,2.5653630624276604,38.11172739375,17.600398684210464,1059,94000,105303.734,12.02524933510638
85,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1952,7,37,0,0,1,5.365816130393308,0.3519678759930536,1.4391122383472876,35.11005039999993,43.71468368421081,2616,384000,379994.66,1.043058268229169
55,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1960,5,21,0,0,1,7.359505228915284,0.2560414929450379,6.024598176680518,55.32399688750006,31.321485263158586,1916,99000,93225.75,5.8325757575757535
34,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1966,4,17,0,0,1,3.0182715389969634,0.061582587,3.793252503736471,10.90196358125,24.966024671054036,1451,106000,106725.195,0.6841465212264142
89,3,2,0,1,0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,5.0,1.0,2005,7,174,0,0,1,6.617635481164622,0.946551729,3.841062544167938,23.47940916249994,4.325701447369277,264,151000,172647.45,14.33606167218544
82,2,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1973,5,11,0,0,1,0.1937265867649093,0.2869918796426282,0.8700841558071293,23.457358281250038,26.74799546052723,1584,488000,404533.34,17.10382300204918
124,3,2,0,1,0,3,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.0,1.0,1987,17,33,1,0,0,6.967632774194973,0.1334125440449706,0.8272603264615571,33.77726289374998,50.30865177631586,3034,647000,516867.38,20.113234157650695
151,5,2,0,1,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,11.0,1.0,1960,4,9,0,1,0,4.693216195525143,0.1992052981210339,1.882787374815979,20.56793911250004,43.57401914473736,2601,508000,563128.2,10.852005413385823
65,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1930,4,13,0,0,1,3.604658608959173,0.1375172177495908,2.2110483727439734,36.87988815000007,20.617786776316088,1237,182000,187948.27,3.268277815934062
130,4,2,1,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,1960,8,31,0,1,0,1.741461151040588,0.9424010796555318,2.546379777605424,16.668739737499898,29.707753750001597,1757,376000,503032.25,33.78517287234042
62,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.0,1982,7,11,0,0,1,5.331228901829197,0.099883979,0.4112735975466054,27.25282754375006,45.7674217763155,2728,283000,293700.62,3.781139575971726
77,3,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1920,9,10,0,0,1,3.553926575112317,0.199961663682819,1.956111742534784,37.68408470000001,32.65213322368548,1958,429000,310438.53,27.636706002331003
123,4,1,1,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,4.0,1.0,1960,4,7,0,0,1,5.302398763939799,0.1071007622818139,0.578941576,26.5135988437499,45.748755263157626,2727,374000,379899.2,1.5773228609625711
93,3,1,0,1,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,10.0,1.0,1973,13,53,0,0,1,6.8291940148120895,0.1111238469753333,5.725603124,53.362649193750016,28.43941677631767,1734,219000,231542.98,5.727390125570775
78,2,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3.0,2.0,1900,7,12,0,0,1,0.8789013350715281,0.3776041616980629,0.1454321999061142,26.947909643749902,25.81207302631804,1527,401000,351469.88,12.351652119700752
180,4,3,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1.0,1995,3,4,0,0,1,3.4476274975330674,0.1575548594556708,1.200608505028071,22.31821983749995,15.428073026317376,923,282000,390355.12,38.42380319148937
90,2,2,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.0,2004,3,25,0,0,1,3.733873961608893,0.7275471646284302,2.4892390074612183,38.568512400000046,22.19814835526505,1359,157000,169831.72,8.173069267515931
73,2,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,2003,3,17,0,0,1,3.3613122367945985,0.2311203587760917,1.960550724634175,35.80869484374998,20.856045855265474,1236,381000,207958.89,45.417614009186345
66,1,1,0,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2.0,1.0,1989,6,31,0,0,1,4.627942671059268,0.165461776,3.209995983251461,43.04320957500006,31.824021644737545,1904,158000,172830.55,9.386422072784818
63,1,1,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1.0,2001,5,11,0,0,1,4.098730108373452,0.3253321547849934,2.721865848026275,39.065309731250046,20.17991361842102,1240,125000,138487.67,10.790137499999997
86,2,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1964,10,84,0,0,1,5.293162969737729,0.1205571362269361,4.142034406723476,46.01470179999993,22.91384940789639,1367,211000,220524.7,4.514077310426545
121,3,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1.0,1979,9,8,0,1,0,4.098336518015173,0.2417651227737554,2.012023754175946,37.67641838749993,36.253920197369695,2198,357000,397557.88,11.360749299719885
113,4,2,1,1,0,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1.0,1964,10,43,0,1,0,4.2460143867187625,0.1043479384250653,2.5628233960574867,40.43994151250004,33.62690250000104,2021,312000,367344.47,17.73861177884615
70,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1973,5,20,0,0,1,5.225257497860221,0.1629638365929915,3.619008064446303,45.03944396875008,33.640224078947426,2026,176000,164419.47,6.579847301136366
103,1,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,1974,3,11,0,0,1,2.493147910889457,0.537127382,1.3478120491076877,21.17095561874993,18.942093618422703,1102,275000,180824.22,34.24573863636363
80,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,1972,5,15,0,0,1,7.871021124021309,0.4627843769301475,6.0187377312151735,52.2874678562501,12.326345986842906,773,103000,119988.72,16.493901699029134
44,2,2,1,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,1.0,2002,4,9,0,0,1,3.270979273035553,0.2270304061173771,0.8809780008526085,23.516019031250025,15.995280394738774,924,158000,192963.11,22.12855023734177
114,3,3,0,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3.0,1.0,2003,5,15,0,0,1,6.626572980209988,0.224146250617003,3.5309066361607275,44.23993460000002,43.60173750000203,2625,493000,679677.3,37.86558062880325
118,3,1,1,1,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,7.0,1.0,1930,7,14,0,0,1,2.0982162716112365,0.4378407065910056,2.634780772,17.299753956249972,32.63532986842206,1938,582000,625694.5,7.507646048109962
255,5,4,1,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,2.0,1.0,1961,14,42,0,0,1,4.80680097,0.2938609820953011,0.2904750148376243,30.046681093749967,43.36512421052735,2611,1072000,1209524.9,12.828812966417914
238,5,2,1,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1.0,0.0,1973,8,15,0,1,0,4.999483668001615,0.5190315568952696,0.585820549,31.37422497500001,43.705608552633926,2612,982000,1105834.4,12.610425152749482
90,1,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4.0,1.0,1976,4,17,0,0,1,3.388899958726441,0.25201296,1.2713444725826009,34.64630118124991,35.29825993421277,2135,417000,408339.7,2.076813549160672
220,4,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1945,7,16,0,0,1,1.727066296167113,0.3786668687525811,2.3127587823960307,18.391876037499973,31.680830197369897,1879,1004000,1228731.8,22.38364043824701
50,1,1,0,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2.0,2.0,1970,6,46,0,0,1,4.687760924199973,0.308833165,0.9743704944668754,32.87367715624997,41.990928815791534,2493,345000,299292.62,13.248514492753626
60,2,1,1,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9.0,1.0,1965,9,38,0,0,1,6.604665904587491,0.2899188715286178,2.1551443275242,20.48750625624995,50.28754375000217,3021,194000,206336.19,6.358859536082484
35,2,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1930,5,32,0,1,0,3.289687589899629,0.302540599641654,1.994572713501312,37.37609584999992,30.72695546052757,1838,151000,165844.47,9.830774006622512
70,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1966,5,11,0,1,0,7.116554527209135,1.1539204534999732,6.634810696232763,-1.3741951812500568,12.824201184212903,720,117000,118954.92,1.6708733974359014
117,4,1,0,1,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,6.0,2.0,1954,7,36,0,1,0,2.730551623063668,0.3382420876836263,1.554146383208045,35.18561428125,29.765930855265587,1776,522000,522310.06,0.0593989463601563
245,5,2,0,1,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2.0,1.0,1972,8,59,0,1,0,4.042830952916629,0.3668801121365829,1.7895370045563683,36.17939774375006,37.3183694736863,2257,612000,770972.56,25.975908905228764
33,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0,1945,6,22,0,1,0,2.419152977813163,0.07022015,0.6163968973644127,25.58169236875,35.69621105263236,2126,163000,168456.72,3.347680214723936
104,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,11.0,1.0,1977,15,46,0,0,1,3.567573361262603,0.6323651856690807,0.3732773624398329,26.71738631875002,39.59898342105482,2367,580000,479665.38,17.299073275862064
92,3,1,0,1,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,2.0,1965,7,30,0,0,1,3.0135896557863453,0.0301025570984549,1.8225698794782144,35.981117181250006,23.77005197368567,1416,344000,317363.8,7.743077761627903
65,3,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1925,5,13,0,0,1,4.8431544788200185,0.4893259906689478,1.6129571055445562,21.82271165625001,44.22207203947552,2662,137000,149047.64,8.793898266423362
59,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1900,4,9,0,0,1,0.7370732721702663,0.1111274641842053,0.5228113094456347,25.660775968749967,29.41973671052663,1766,338000,355891.0,5.293195266272188
64,3,1,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1960,4,7,0,0,1,3.5265472850509245,0.2445329798879464,1.279511135994694,22.10792982499992,15.167945131581106,923,122000,117072.67,4.0387935450819645
134,4,2,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3.0,1.0,1974,4,16,0,0,1,6.7235714121411885,0.3424250717776136,5.443940042926122,52.65219700624996,30.63845157894835,1853,221000,348143.75,57.531108597285076
70,3,1,1,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1970,4,65,0,0,1,3.9844045226317104,0.5990547199097075,1.3340295397285484,23.792593699999895,13.507227105264604,804,186000,119241.56,35.89163306451613
125,2,2,0,1,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5.0,1.0,1951,9,71,0,0,1,2.368369925564666,0.3407981181809048,1.489930927406909,33.97960376249995,27.226749407897127,1654,699000,763179.2,9.181571888412021
108,2,2,0,1,1,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2.0,1.0,2004,6,18,0,0,1,0.4179820150043143,0.2707713687543144,0.4468263764242069,25.300254993749977,26.742289539474108,1586,683000,583799.94,14.524167276720357
200,5,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1.0,1962,8,22,0,1,0,1.6910787239828708,0.160468246,1.2827915756925643,23.470730999999983,33.29432881579009,2004,896000,903487.9,0.835700334821432
130,4,2,0,1,0,3,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1.0,1.0,2002,7,130,0,0,1,7.610525072,0.8072572582348658,5.997207467749621,55.35603056874995,35.13681730263313,2156,418000,371293.03,11.173915968899518
117,1,1,1,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1900,6,20,0,0,1,0.4685791980167994,0.1545512205625579,0.6350225304601762,24.668936924999976,25.972436578949285,1525,350000,502941.0,43.697428571428574
190,3,3,1,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.0,1.0,1930,5,6,0,0,1,2.144344940758045,0.270947768661161,2.3761570555212974,18.398912525000014,33.565717171054914,1999,1152000,1123055.1,2.512575954861107
80,2,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1959,7,16,0,0,1,3.074389813027228,0.1951272843926447,1.324672691975484,34.99303422499999,33.118306973685854,2015,381000,408355.8,7.180003280839897
68,2,1,0,0,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2.0,1.0,1905,5,13,0,0,1,0.7045385860446092,0.1376700819411175,1.348090169776791,21.573684087499885,25.613359473685435,1522,287000,347309.25,21.01367595818815
132,3,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.0,1970,6,15,0,0,1,2.2051748284829227,0.248878527,2.267390919416077,18.72074941249992,33.98395342105496,1999,694000,688229.0,0.8315561959654216
85,4,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1930,4,34,0,1,0,2.285137619934724,0.2806823963399837,1.2080963177844626,33.41496417499995,29.01020296052679,1774,474000,419828.66,11.42855353375527
200,5,2,0,1,1,3,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1959,7,17,0,0,1,3.3744978178614424,0.23301266,1.7895707501469589,36.911721599999936,32.497075789475794,1957,764000,768842.94,0.633892342931941
74,3,2,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1920,8,35,0,0,1,2.6156525243961246,0.1314760959657827,1.2646674059853562,34.183699512500034,30.90677736842128,1835,347000,390855.1,12.63835554755044
63,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1969,5,11,0,1,0,8.027586639,0.2277586576945785,4.663211960888169,49.72403106249994,46.05709236842095,2810,62000,155380.23,150.61328125000003
93,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1972,10,79,0,1,0,4.649668902111039,0.5965573284843443,3.4798551564080458,43.11611993125001,22.914256973686488,1364,200000,176167.23,11.916382812500004
80,3,1,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2.0,1.0,1969,7,30,0,0,1,7.643796397334381,0.3339610949269965,3.2254097127813246,43.97755754375007,48.51684506578983,2924,186000,218691.5,17.576075268817213
50,2,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1963,17,26,0,0,1,1.8133680091472688,0.5311437232280334,0.4726322612940968,25.22005297499999,21.199134736843344,1286,276000,141709.42,48.65600656702899
96,2,1,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1965,9,38,0,0,1,2.555191963005843,0.4925545833232897,1.334695526049757,33.85128466250002,23.80945000000128,1414,336000,384758.84,14.51156063988095
41,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,2.0,1974,5,27,0,0,1,4.234763633880403,0.328204997,1.6899858636834344,35.62335925000003,38.64380447368583,2316,174000,188251.6,8.190571120689661
50,2,1,0,1,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,1930,5,21,0,0,1,2.736424708749793,0.1931293751827582,0.0364734628160317,26.82675867499994,18.198464605265517,1107,188000,200388.52,6.589635970744689
44,2,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1960,5,11,0,0,1,7.558351395720925,0.4358815537873679,2.9910759196203984,42.99246920625004,48.73481125000021,2923,141000,138833.55,1.5364915780141875
63,2,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1970,9,76,0,0,1,2.379231486982246,0.6509864938370838,1.1919566845939638,21.880673256249963,19.2299321052651,1162,240000,191524.53,20.198111979166665
82,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1939,7,29,0,0,1,2.6791893277820327,0.2366606109706945,1.4617533403857574,34.84801259375004,30.071593552633537,1835,339000,317411.56,6.368270648967556
69,3,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1963,5,11,0,0,1,4.913201998727227,0.4299209531949896,4.146237213246227,9.165212293749908,14.823684013157918,850,124000,124505.36,0.4075478830645185
133,4,2,0,1,1,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,2.0,1.0,2001,7,218,0,0,1,1.7692075070157474,0.3476216308331346,1.2384164552794252,21.89818371875002,21.39814717105481,1282,678000,684939.1,1.0234697640117973
65,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1969,5,21,0,0,1,5.514648407410434,0.2541519571307454,4.205385447293808,10.172827937499946,11.508384736843738,671,88000,104986.63,19.302991832386375
75,3,1,1,0,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.0,1.0,1970,5,12,0,0,1,8.504836669850254,0.5680044459522708,6.730085827,58.120487737500056,38.25405125000015,2339,162000,137004.88,15.429089506172843
100,3,2,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1983,5,11,0,0,1,5.316034772,0.3084577513566276,2.4419214359325,25.957142556250016,8.95400302631737,506,131000,138974.39,6.087321087786268
70,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,1963,4,7,0,1,0,5.786816247445485,0.2992297637582032,0.8900504311780417,25.37821685624998,47.531956513159656,2846,117000,110171.54,5.836291399572646
65,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1955,2,5,0,0,1,5.2169311572194665,0.4302629754352094,3.3954494728646387,41.59147733124994,16.23301546052828,1002,110000,106240.516,3.4177130681818157
67,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1977,8,32,0,0,1,2.376903176626245,0.5548609935543469,0.1215581557586313,26.579939181249923,19.44531315789501,1167,171000,244187.39,42.79964364035087
95,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1973,8,33,0,0,1,5.093937263998989,0.8276421819986136,5.002115632009572,5.147056381249925,17.66029921052627,1026,172000,163882.72,4.7193495639534895
157,4,3,0,1,1,3,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,5.0,1.0,2002,7,70,0,0,1,7.681578492461266,0.6562710346787716,6.145194676554783,56.03886965000004,34.10556328947401,2097,457000,552452.25,20.886706783369814
55,1,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1988,4,10,0,0,1,5.517800077509859,0.2026988580913082,0.6384772680360121,26.3494438812499,46.52052960526317,2787,129000,151825.42,17.694125484496116
48,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1935,4,14,0,1,0,4.488801662041992,0.1719165485923613,2.915034301291936,39.73276493124999,18.49140736842129,1120,84000,97509.836,16.083138020833342
99,2,2,1,1,1,3,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,5.0,1.0,2002,6,92,0,0,1,6.800829057523657,0.6822875187931289,3.1193569835559005,16.210625387499892,50.34699013157942,3017,479000,454048.47,5.209087943632573
70,2,2,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1965,3,7,1,0,0,3.98081332196269,0.3235075703811401,1.928151442048636,37.42371253750005,35.84674256579003,2138,322000,346842.97,7.715207686335401
100,3,2,0,1,0,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,6.0,1.0,1960,7,36,0,0,1,4.881521117754532,0.10148703598919,0.6347363816796308,26.114540174999977,44.30899611842209,2667,436000,375880.94,13.788775802752296
83,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1961,6,13,0,0,1,4.927065427208355,0.071162715,1.0600000545495232,33.33621798125006,42.73862960526493,2554,436000,354372.84,18.72182482798165
164,4,3,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1.0,1990,4,7,0,0,1,0.5004188150388413,0.1947549695747885,0.9340567896119608,23.69441179999999,29.144913157895992,1764,1227000,847528.9,30.926742053789734
90,3,2,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,1955,2,2,1,0,0,3.1588044019448818,0.4068696411964158,2.1092359175782143,17.727189412500003,17.47193394736858,1038,221000,257139.64,16.352778563348423
120,3,2,1,1,1,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1.0,1.0,1900,5,12,0,0,1,0.8946524274192561,0.1261845301729832,1.387011379645442,22.03620647499992,30.22879361842294,1823,682000,569866.25,16.44189882697947
60,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1970,9,20,0,0,1,4.535625266071297,0.1516923052772519,3.466769677178543,43.15893770625004,24.883288815790703,1484,140000,145403.1,3.859352678571426
90,3,2,0,1,1,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1996,5,72,0,0,1,5.246389637321576,0.079762652,2.3169851229843363,27.56011023750002,9.3732950657902,568,171000,159703.58,6.60609466374269
84,3,1,1,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5.0,1.0,1958,5,97,0,1,0,3.172441165040308,0.3793602571907231,2.2077639295458047,37.47357343750001,27.748158026315892,1658,326000,307157.84,5.779802530674849
36,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1942,4,15,0,0,1,0.7373303640729995,0.275287734307058,0.9230842170489,23.771883593749894,24.830196578949263,1464,265000,169151.78,36.169139150943394
117,5,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1900,6,14,0,0,1,1.3095158082644751,0.1097090236836217,1.103804497918074,23.9360485124999,31.96148776315849,1884,555000,569231.1,2.5641666666666563
100,3,2,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.0,1.0,1992,8,29,0,0,1,6.804471786536896,0.5032614716438577,3.9224185093577577,26.294544750000007,3.7666492763181054,207,204000,153572.33,24.71944699754902
112,2,2,0,1,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,7.0,2.0,1925,8,27,0,0,1,1.370886228864286,0.2520089816687726,0.7935269000178092,25.322473287499975,31.994818881579345,1886,579000,618650.3,6.848067789291878
116,4,2,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1994,10,21,0,0,1,4.478419176198446,0.8166697117383566,2.330137289697911,19.13565769375004,12.214735065789425,740,264000,172194.9,34.77465672348485
60,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2.0,1930,7,30,0,0,1,3.606112895521716,0.098751245,1.4472909572370387,35.249357143749954,35.8929372368422,2136,237000,264784.1,11.723246308016888
48,2,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1.0,1955,3,10,0,1,0,4.4403494355654765,0.8649703329990225,2.388339443800925,37.19807035625004,16.34295342105493,998,83000,78208.58,5.772797439759037
