Precio_real,Precio_predicho,Error_absoluto
127000,151340.6,24340.59375
166000,143127.81,22872.1875
243000,236012.14,6987.859375
268000,226657.95,41342.046875
453000,246930.3,206069.703125
137000,165354.75,28354.75
227000,273549.16,46549.15625
622000,473137.12,148862.875
113000,154547.84,41547.84375
201000,234209.0,33209.0
378000,275489.03,102510.96875
175000,155536.97,19463.03125
399000,325661.2,73338.8125
163000,144547.52,18452.484375
127000,156385.9,29385.90625
162000,217985.84,55985.84375
358000,297924.4,60075.59375
281000,242701.47,38298.53125
244000,219259.78,24740.21875
117000,144094.6,27094.59375
119000,185178.61,66178.609375
167000,167863.0,863.0
697000,444093.6,252906.40625
160000,166702.98,6702.984375
142000,137121.48,4878.515625
262000,231294.9,30705.09375
563000,543890.9,19109.125
214000,199774.1,14225.90625
833000,371406.28,461593.71875
803000,596172.8,206827.1875
689000,425863.16,263136.84375
300000,294417.28,5582.71875
97000,165597.31,68597.3125
176000,178174.38,2174.375
169000,181343.81,12343.8125
1277000,475368.56,801631.4375
230000,184404.47,45595.53125
260000,253383.16,6616.84375
195000,188349.25,6650.75
122000,148121.11,26121.109375
361000,321987.0,39013.0
263000,219029.3,43970.703125
99000,135257.81,36257.8125
240000,161969.27,78030.734375
1273000,812176.9,460823.125
480000,299220.03,180779.96875
123000,158533.66,35533.65625
757000,667744.8,89255.1875
168000,198061.53,30061.53125
354000,321154.94,32845.0625
133000,129198.84,3801.15625
323000,180096.19,142903.8125
102000,144127.66,42127.65625
330000,182974.7,147025.296875
117000,146030.6,29030.59375
136000,158660.83,22660.828125
244000,215739.38,28260.625
243000,156426.06,86573.9375
119000,134808.88,15808.875
77000,140627.75,63627.75
762000,379134.75,382865.25
164000,213419.94,49419.9375
117000,133147.69,16147.6875
305000,206623.92,98376.078125
279000,197140.31,81859.6875
186000,228528.42,42528.421875
141000,176373.56,35373.5625
171000,136071.92,34928.078125
331000,255742.86,75257.140625
250000,213773.53,36226.46875
259000,182180.02,76819.984375
713000,437658.44,275341.5625
737000,560160.44,176839.5625
79000,131712.53,52712.53125
122000,147415.14,25415.140625
1103000,734243.44,368756.5625
112000,135722.56,23722.5625
298000,204300.56,93699.4375
511000,454741.0,56259.0
599000,633754.5,34754.5
156000,140824.56,15175.4375
107000,126049.07,19049.0703125
205000,211990.61,6990.609375
109000,158517.06,49517.0625
799000,517398.44,281601.5625
253000,164210.73,88789.265625
214000,249302.7,35302.703125
801000,662181.6,138818.375
147000,154163.66,7163.65625
698000,670474.5,27525.5
306000,279711.3,26288.6875
749000,585181.2,163818.8125
360000,318472.78,41527.21875
163000,153908.14,9091.859375
195000,195844.55,844.546875
505000,382195.38,122804.625
368000,253324.7,114675.296875
148000,175369.03,27369.03125
344000,223029.64,120970.359375
532000,376212.56,155787.4375
137000,166630.11,29630.109375
168000,195012.72,27012.71875
348000,278032.47,69967.53125
142000,183862.56,41862.5625
177000,259258.08,82258.078125
336000,249393.94,86606.0625
102000,120301.77,18301.7734375
137000,130464.29,6535.7109375
145000,183753.19,38753.1875
563000,528640.25,34359.75
67000,147810.66,80810.65625
214000,178309.38,35690.625
177000,221538.69,44538.6875
738000,432545.72,305454.28125
304000,211995.36,92004.640625
925000,674398.0,250602.0
303000,248818.94,54181.0625
106000,151570.5,45570.5
237000,166978.88,70021.125
159000,226354.44,67354.4375
368000,258662.97,109337.03125
119000,151799.69,32799.6875
218000,221025.3,3025.296875
1121000,548801.75,572198.25
304000,209589.81,94410.1875
109000,141892.64,32892.640625
317000,299264.62,17735.375
414000,315543.5,98456.5
254000,163925.05,90074.953125
528000,457945.16,70054.84375
289000,191914.0,97086.0
732000,303886.84,428113.15625
547000,346191.22,200808.78125
285000,218491.08,66508.921875
138000,149818.53,11818.53125
353000,273152.0,79848.0
148000,159372.45,11372.453125
301000,174614.73,126385.265625
374000,305701.3,68298.6875
747000,510358.88,236641.125
129000,156992.88,27992.875
77000,123258.63,46258.6328125
146000,143441.81,2558.1875
169000,176354.08,7354.078125
147000,157909.6,10909.59375
440000,210231.75,229768.25
451000,369817.1,81182.90625
295000,292506.97,2493.03125
799000,696539.2,102460.8125
466000,284017.62,181982.375
1121000,669251.9,451748.125
118000,170364.33,52364.328125
391000,365779.4,25220.59375
297000,242519.31,54480.6875
684000,487134.88,196865.125
171000,199174.98,28174.984375
223000,177816.53,45183.46875
179000,130474.46,48525.5390625
193000,178664.44,14335.5625
301000,248718.02,52281.984375
937000,534030.1,402969.875
116000,143352.4,27352.40625
369000,275883.38,93116.625
281000,345014.7,64014.6875
264000,208601.56,55398.4375
131000,147551.22,16551.21875
153000,162627.56,9627.5625
261000,202153.81,58846.1875
233000,233892.6,892.59375
660000,378742.25,281257.75
625000,528019.75,96980.25
708000,677315.5,30684.5
181000,168815.17,12184.828125
222000,199662.56,22337.4375
215000,209102.56,5897.4375
495000,311632.0,183368.0
409000,303285.16,105714.84375
90000,154055.9,64055.90625
138000,162663.81,24663.8125
117000,132674.97,15674.96875
134000,154276.9,20276.90625
124000,154173.62,30173.625
279000,185474.72,93525.28125
293000,211871.34,81128.65625
131000,140632.95,9632.953125
305000,246720.27,58279.734375
315000,282889.4,32110.59375
441000,403619.62,37380.375
172000,189080.06,17080.0625
528000,412490.06,115509.9375
223000,178326.31,44673.6875
357000,257745.28,99254.71875
244000,205550.03,38449.96875
596000,347585.44,248414.5625
139000,164168.56,25168.5625
612000,443794.12,168205.875
754000,397540.0,356460.0
70000,125204.484,55204.484375
430000,414773.56,15226.4375
849000,661255.4,187744.625
323000,268689.1,54310.90625
102000,220525.08,118525.078125
178000,234800.6,56800.59375
1192000,885075.8,306924.1875
173000,211382.05,38382.046875
164000,197046.64,33046.640625
388000,248380.92,139619.078125
132000,156303.42,24303.421875
612000,492257.75,119742.25
113000,150104.0,37104.0
169000,151541.88,17458.125
171000,174683.25,3683.25
209000,187324.98,21675.015625
104000,137794.03,33794.03125
188000,185097.75,2902.25
155000,140471.38,14528.625
87000,125463.08,38463.078125
383000,332689.22,50310.78125
301000,206091.39,94908.609375
365000,408768.62,43768.625
966000,592197.25,373802.75
536000,336453.78,199546.21875
123000,148669.45,25669.453125
194000,213736.78,19736.78125
362000,265962.2,96037.8125
159000,173190.95,14190.953125
1173000,550900.2,622099.8125
158000,153298.2,4701.796875
558000,398153.28,159846.71875
1032000,871843.9,160156.125
185000,223848.55,38848.546875
648000,304623.47,343376.53125
254000,301883.5,47883.5
429000,373059.7,55940.3125
370000,270150.7,99849.3125
214000,221993.45,7993.453125
161000,218514.95,57514.953125
174000,226962.36,52962.359375
383000,371820.0,11180.0
144000,149717.0,5717.0
179000,150540.75,28459.25
127000,164229.4,37229.40625
119000,173137.42,54137.421875
198000,163963.16,34036.84375
200000,227571.52,27571.515625
130000,154151.88,24151.875
272000,226197.3,45802.703125
760000,278304.44,481695.5625
162000,151888.5,10111.5
83000,118522.39,35522.390625
106000,151612.22,45612.21875
137000,160836.8,23836.796875
115000,189100.47,74100.46875
113000,166030.06,53030.0625
644000,408510.62,235489.375
145000,162603.47,17603.46875
185000,157232.66,27767.34375
423000,402978.62,20021.375
626000,394047.0,231953.0
334000,235262.23,98737.765625
623000,449288.38,173711.625
530000,295477.56,234522.4375
141000,146718.38,5718.375
562000,438276.7,123723.3125
115000,144321.28,29321.28125
673000,608099.94,64900.0625
162000,198505.06,36505.0625
130000,138773.94,8773.9375
190000,158641.44,31358.5625
299000,209775.97,89224.03125
299000,418499.38,119499.375
236000,170481.44,65518.5625
114000,134451.75,20451.75
484000,477601.2,6398.8125
738000,530014.56,207985.4375
189000,195561.34,6561.34375
280000,180060.55,99939.453125
437000,354867.94,82132.0625
361000,396037.25,35037.25
285000,238247.42,46752.578125
141000,133724.12,7275.875
171000,248259.16,77259.15625
108000,132502.88,24502.875
410000,314821.34,95178.65625
569000,317151.8,251848.1875
527000,498517.12,28482.875
185000,144450.23,40549.765625
182000,196386.69,14386.6875
155000,147485.11,7514.890625
193000,161143.75,31856.25
148000,191379.92,43379.921875
197000,198786.72,1786.71875
219000,180878.17,38121.828125
245000,204285.31,40714.6875
209000,260449.94,51449.9375
208000,237871.2,29871.203125
139000,162866.16,23866.15625
283000,190901.27,92098.734375
219000,249244.16,30244.15625
148000,140780.42,7219.578125
1231000,907883.9,323116.125
76000,206072.56,130072.5625
139000,133674.03,5325.96875
501000,464735.38,36264.625
131000,149267.47,18267.46875
179000,152176.16,26823.84375
103000,113424.66,10424.65625
152000,141555.28,10444.71875
695000,348411.9,346588.09375
689000,450515.25,238484.75
835000,823071.5,11928.5
483000,498729.94,15729.9375
80000,152154.62,72154.625
133000,175977.75,42977.75
129000,124813.74,4186.2578125
369000,312357.94,56642.0625
459000,352081.1,106918.90625
140000,171428.5,31428.5
135000,201796.16,66796.15625
85000,173138.03,88138.03125
801000,488009.88,312990.125
151000,176002.62,25002.625
246000,182115.25,63884.75
105000,122511.55,17511.546875
311000,195755.62,115244.375
132000,145928.31,13928.3125
275000,182203.1,92796.90625
279000,238937.11,40062.890625
125000,145073.08,20073.078125
128000,136056.5,8056.5
584000,491297.38,92702.625
318000,337766.5,19766.5
195000,254847.92,59847.921875
110000,134205.28,24205.28125
374000,251951.67,122048.328125
237000,227260.1,9739.90625
313000,313073.12,73.125
406000,258726.95,147273.046875
604000,521082.78,82917.21875
448000,268463.12,179536.875
388000,310051.0,77949.0
361000,331206.8,29793.1875
218000,217687.22,312.78125
159000,174691.78,15691.78125
141000,150375.83,9375.828125
53000,117645.33,64645.328125
89000,144662.38,55662.375
126000,135838.69,9838.6875
290000,216107.72,73892.28125
133000,135502.44,2502.4375
503000,319018.62,183981.375
424000,443177.56,19177.5625
396000,285970.56,110029.4375
136000,161788.77,25788.765625
182000,156110.34,25889.65625
521000,377701.94,143298.0625
313000,167808.75,145191.25
408000,334027.88,73972.125
126000,152373.8,26373.796875
457000,365930.56,91069.4375
738000,664437.9,73562.125
215000,174167.16,40832.84375
92000,133151.06,41151.0625
152000,139931.5,12068.5
145000,151253.97,6253.96875
225000,240181.8,15181.796875
128000,142149.0,14149.0
87000,146696.4,59696.40625
146000,176170.94,30170.9375
374000,227668.25,146331.75
199000,175153.39,23846.609375
83000,204349.33,121349.328125
151000,135392.58,15607.421875
540000,458767.8,81232.1875
174000,169059.28,4940.71875
177000,181558.97,4558.96875
390000,288854.28,101145.71875
186000,163847.1,22152.90625
380000,249630.98,130369.015625
121000,154972.14,33972.140625
305000,209711.22,95288.78125
205000,194569.22,10430.78125
212000,217822.38,5822.375
602000,517013.53,84986.46875
213000,178805.97,34194.03125
448000,292416.78,155583.21875
120000,170148.95,50148.953125
99000,149333.25,50333.25
162000,136137.17,25862.828125
215000,139046.31,75953.6875
818000,515609.03,302390.96875
227000,278016.12,51016.125
272000,210114.16,61885.84375
254000,209757.67,44242.328125
280000,271531.3,8468.6875
142000,155867.58,13867.578125
133000,140025.72,7025.71875
103000,144109.39,41109.390625
172000,139980.94,32019.0625
569000,447964.34,121035.65625
323000,260629.12,62370.875
343000,324474.6,18525.40625
89000,168853.03,79853.03125
291000,347087.03,56087.03125
616000,580553.8,35446.1875
167000,222893.33,55893.328125
154000,185783.02,31783.015625
119000,145223.7,26223.703125
411000,307068.0,103932.0
366000,250196.25,115803.75
685000,479422.5,205577.5
601000,547602.06,53397.9375
77000,124452.625,47452.625
161000,182256.86,21256.859375
158000,148025.42,9974.578125
111000,132739.78,21739.78125
201000,202644.84,1644.84375
336000,326358.6,9641.40625
120000,128356.84,8356.84375
213000,219974.56,6974.5625
139000,125607.17,13392.828125
271000,318813.47,47813.46875
124000,147083.12,23083.125
142000,159561.78,17561.78125
314000,248573.3,65426.703125
473000,389123.75,83876.25
1242000,706171.5,535828.5
318000,208599.1,109400.90625
280000,233406.69,46593.3125
300000,166277.53,133722.46875
242000,206371.62,35628.375
172000,176065.62,4065.625
280000,214846.7,65153.296875
110000,132484.31,22484.3125
266000,206160.1,59839.90625
159000,161426.56,2426.5625
246000,213280.1,32719.90625
473000,444302.2,28697.8125
548000,348746.44,199253.5625
349000,405169.16,56169.15625
498000,327978.47,170021.53125
119000,144060.66,25060.65625
261000,214168.67,46831.328125
264000,246068.6,17931.40625
113000,121961.54,8961.5390625
473000,327050.47,145949.53125
421000,295068.66,125931.34375
449000,423725.25,25274.75
287000,279627.47,7372.53125
1073000,884127.6,188872.375
118000,135913.28,17913.28125
427000,311240.25,115759.75
119000,138249.19,19249.1875
669000,490200.47,178799.53125
153000,175688.47,22688.46875
223000,215407.45,7592.546875
119000,133016.62,14016.625
351000,252512.47,98487.53125
116000,135235.86,19235.859375
258000,210507.17,47492.828125
313000,201266.16,111733.84375
156000,187478.9,31478.90625
302000,251419.4,50580.59375
113000,133788.67,20788.671875
599000,497579.2,101420.8125
194000,134961.62,59038.375
426000,300869.16,125130.84375
342000,384840.06,42840.0625
163000,146330.0,16670.0
714000,481170.88,232829.125
293000,203882.67,89117.328125
782000,664723.4,117276.625
511000,478664.88,32335.125
99000,154223.5,55223.5
139000,140510.12,1510.125
459000,479364.2,20364.1875
500000,325380.44,174619.5625
97000,132904.48,35904.484375
414000,319516.25,94483.75
140000,157361.25,17361.25
379000,303188.97,75811.03125
370000,291523.38,78476.625
622000,335702.62,286297.375
792000,423288.72,368711.28125
516000,293878.72,222121.28125
215000,160656.94,54343.0625
217000,231535.8,14535.796875
303000,314702.16,11702.15625
276000,194959.89,81040.109375
81000,137389.25,56389.25
386000,526201.4,140201.375
976000,509959.62,466040.375
157000,143204.0,13796.0
250000,228683.19,21316.8125
563000,437118.03,125881.96875
354000,236003.28,117996.71875
868000,291563.4,576436.59375
300000,199968.4,100031.59375
368000,251232.36,116767.640625
218000,181891.38,36108.625
517000,250433.86,266566.140625
316000,276342.28,39657.71875
195000,222812.0,27812.0
179000,231787.56,52787.5625
178000,203919.84,25919.84375
628000,343201.06,284798.9375
140000,171941.81,31941.8125
764000,745717.5,18282.5
312000,207766.31,104233.6875
178000,130020.59,47979.40625
229000,224750.34,4249.65625
707000,532799.5,174200.5
170000,153276.6,16723.40625
160000,121551.32,38448.6796875
177000,211988.27,34988.265625
83000,143522.03,60522.03125
140000,142092.66,2092.65625
131000,143010.6,12010.59375
243000,223086.58,19913.421875
336000,232752.92,103247.078125
133000,174074.5,41074.5
605000,465383.7,139616.3125
122000,149658.0,27658.0
125000,149822.75,24822.75
161000,165378.84,4378.84375
867000,594433.1,272566.875
741000,522524.94,218475.0625
116000,145706.89,29706.890625
619000,366859.47,252140.53125
375000,268914.84,106085.15625
250000,196330.84,53669.15625
823000,746269.1,76730.875
104000,136443.55,32443.546875
170000,225982.95,55982.953125
751000,427436.0,323564.0
660000,475442.0,184558.0
193000,218561.78,25561.78125
80000,130047.27,50047.2734375
316000,264333.6,51666.40625
217000,180930.17,36069.828125
344000,231954.5,112045.5
121000,133684.88,12684.875
772000,638414.25,133585.75
105000,143738.67,38738.671875
555000,347655.06,207344.9375
163000,221647.58,58647.578125
156000,147569.73,8430.265625
142000,204131.95,62131.953125
156000,146284.5,9715.5
282000,206621.3,75378.703125
158000,164646.17,6646.171875
149000,138865.73,10134.265625
119000,131892.06,12892.0625
779000,388261.0,390739.0
177000,162203.1,14796.90625
159000,170364.1,11364.09375
132000,126483.96,5516.0390625
307000,269740.4,37259.59375
465000,195371.86,269628.140625
202000,204308.27,2308.265625
80000,137555.62,57555.625
215000,252951.03,37951.03125
149000,149339.97,339.96875
291000,238813.45,52186.546875
463000,292752.28,170247.71875
133000,141168.44,8168.4375
138000,178899.9,40899.90625
396000,299426.22,96573.78125
389000,247840.92,141159.078125
242000,153118.38,88881.625
1100000,822550.44,277449.5625
271000,243099.72,27900.28125
226000,204385.95,21614.046875
623000,590356.7,32643.3125
192000,196887.0,4887.0
492000,456841.88,35158.125
689000,612114.5,76885.5
307000,325630.4,18630.40625
209000,184098.48,24901.515625
213000,209471.52,3528.484375
99000,136839.19,37839.1875
456000,247621.98,208378.015625
370000,389600.03,19600.03125
150000,438278.8,288278.8125
147000,143852.62,3147.375
361000,228203.8,132796.203125
122000,128586.45,6586.453125
148000,143916.86,4083.140625
83000,142196.44,59196.4375
251000,304402.38,53402.375
155000,150344.44,4655.5625
